Region,Country,State,City,Month,Day,temp2,temp1,time
Africa,Algeria,,Algiers,8,18,85.8,84.8,1691
Africa,Algeria,,Algiers,8,19,82.4,81.4,1692
Africa,Algeria,,Algiers,8,20,81.7,80.7,1693
Africa,Algeria,,Algiers,8,21,84.9,83.9,1694
Africa,Algeria,,Algiers,8,22,83.3,82.3,1695
Africa,Algeria,,Algiers,8,23,81,80,1696
Africa,Algeria,,Algiers,8,24,85.8,84.8,1697
Africa,Algeria,,Algiers,8,25,95.9,94.9,1698
Africa,Algeria,,Algiers,8,26,86.2,85.2,1699
Africa,Algeria,,Algiers,8,27,85.6,84.6,1700
Africa,Algeria,,Algiers,8,28,82.5,81.5,1701
Africa,Algeria,,Algiers,8,29,83.2,82.2,1702
Africa,Algeria,,Algiers,8,30,79.8,78.8,1703
Africa,Algeria,,Algiers,8,31,79.6,78.6,1704
Africa,Algeria,,Algiers,9,1,83.2,82.2,1705
Africa,Algeria,,Algiers,9,2,83.8,82.8,1706
Africa,Algeria,,Algiers,9,3,83.1,82.1,1707
Africa,Algeria,,Algiers,9,4,81.4,80.4,1708
Africa,Algeria,,Algiers,9,5,85.1,84.1,1709
Africa,Algeria,,Algiers,9,6,83.7,82.7,1710
Africa,Algeria,,Algiers,9,7,79.4,78.4,1711
Africa,Algeria,,Algiers,9,8,79.6,78.6,1712
Africa,Algeria,,Algiers,9,9,78.2,77.2,1713
Africa,Algeria,,Algiers,9,10,77.2,76.2,1714
Africa,Algeria,,Algiers,9,11,76.5,75.5,1715
Africa,Algeria,,Algiers,9,12,75.1,74.1,1716
Africa,Algeria,,Algiers,9,13,74.4,73.4,1717
Africa,Algeria,,Algiers,9,14,80.7,79.7,1718
Africa,Algeria,,Algiers,9,15,77.8,76.8,1719
Africa,Algeria,,Algiers,9,16,74.7,73.7,1720
Africa,Algeria,,Algiers,9,17,73.5,72.5,1721
Africa,Algeria,,Algiers,9,18,74.5,73.5,1722
Africa,Algeria,,Algiers,9,19,75.8,74.8,1723
Africa,Algeria,,Algiers,9,20,72.8,71.8,1724
Africa,Algeria,,Algiers,9,21,69.6,68.6,1725
Africa,Algeria,,Algiers,9,22,76.3,75.3,1726
Africa,Algeria,,Algiers,9,23,76.4,75.4,1727
Africa,Algeria,,Algiers,9,24,75.4,74.4,1728
Africa,Algeria,,Algiers,9,25,77.1,76.1,1729
Africa,Algeria,,Algiers,9,26,74.3,73.3,1730
Africa,Algeria,,Algiers,9,27,75.6,74.6,1731
Africa,Algeria,,Algiers,9,28,73.9,72.9,1732
Africa,Algeria,,Algiers,9,29,73.2,72.2,1733
Africa,Algeria,,Algiers,9,30,75,74,1734
Africa,Algeria,,Algiers,10,1,72.8,71.8,1735
Africa,Algeria,,Algiers,10,2,72.7,71.7,1736
Africa,Algeria,,Algiers,10,3,78.7,77.7,1737
Africa,Algeria,,Algiers,10,4,71.9,70.9,1738
Africa,Algeria,,Algiers,10,5,70.9,69.9,1739
Africa,Algeria,,Algiers,10,6,69.7,68.7,1740
Africa,Algeria,,Algiers,10,7,71.5,70.5,1741
Africa,Algeria,,Algiers,10,8,69.4,68.4,1742
Africa,Algeria,,Algiers,10,9,70.3,69.3,1743
Africa,Algeria,,Algiers,10,10,68.6,67.6,1744
Africa,Algeria,,Algiers,10,11,70.2,69.2,1745
Africa,Algeria,,Algiers,10,12,77.4,76.4,1746
Africa,Algeria,,Algiers,10,13,73.3,72.3,1747
Africa,Algeria,,Algiers,10,14,71.7,70.7,1748
Africa,Algeria,,Algiers,10,15,72.8,71.8,1749
Africa,Algeria,,Algiers,10,16,72,71,1750
Africa,Algeria,,Algiers,10,17,72.6,71.6,1751
Africa,Algeria,,Algiers,10,18,72.3,71.3,1752
Africa,Algeria,,Algiers,10,19,66.8,65.8,1753
Africa,Algeria,,Algiers,10,20,70,69,1754
Africa,Algeria,,Algiers,10,21,68.9,67.9,1755
Africa,Algeria,,Algiers,10,22,70.1,69.1,1756
Africa,Algeria,,Algiers,10,23,71.7,70.7,1757
Africa,Algeria,,Algiers,10,24,69.7,68.7,1758
Africa,Algeria,,Algiers,10,25,68.2,67.2,1759
Africa,Algeria,,Algiers,10,26,71.6,70.6,1760
Africa,Algeria,,Algiers,10,27,87.6,86.6,1761
Africa,Algeria,,Algiers,10,28,85.2,84.2,1762
Africa,Algeria,,Algiers,10,29,84.7,83.7,1763
Africa,Algeria,,Algiers,10,30,74.8,73.8,1764
Africa,Algeria,,Algiers,10,31,66.1,65.1,1765
Africa,Algeria,,Algiers,11,1,64.2,63.2,1766
Africa,Algeria,,Algiers,11,2,67.3,66.3,1767
Africa,Algeria,,Algiers,11,3,66.8,65.8,1768
Africa,Algeria,,Algiers,11,4,65.4,64.4,1769
Africa,Algeria,,Algiers,11,5,61.1,60.1,1770
Africa,Algeria,,Algiers,11,6,63.3,62.3,1771
Africa,Algeria,,Algiers,11,7,64.7,63.7,1772
Africa,Algeria,,Algiers,11,8,58.8,57.8,1773
Africa,Algeria,,Algiers,11,9,60.8,59.8,1774
Africa,Algeria,,Algiers,11,10,59.6,58.6,1775
Africa,Algeria,,Algiers,11,11,67.2,66.2,1776
Africa,Algeria,,Algiers,11,12,69.9,68.9,1777
Africa,Algeria,,Algiers,11,13,59.2,58.2,1778
Africa,Algeria,,Algiers,11,14,56.5,55.5,1779
Africa,Algeria,,Algiers,11,15,53.9,52.9,1780
Africa,Algeria,,Algiers,11,16,53.6,52.6,1781
Africa,Algeria,,Algiers,11,17,56.4,55.4,1782
Africa,Algeria,,Algiers,11,18,54.9,53.9,1783
Africa,Algeria,,Algiers,11,19,55.7,54.7,1784
Africa,Algeria,,Algiers,11,20,53.7,52.7,1785
Africa,Algeria,,Algiers,11,21,49,48,1786
Africa,Algeria,,Algiers,11,22,44.7,43.7,1787
Africa,Algeria,,Algiers,11,23,48.5,47.5,1788
Africa,Algeria,,Algiers,11,24,47.3,46.3,1789
Africa,Algeria,,Algiers,11,25,47.9,46.9,1790
Africa,Algeria,,Algiers,11,26,49.1,48.1,1791
Africa,Algeria,,Algiers,11,27,51.8,50.8,1792
Africa,Algeria,,Algiers,11,28,56.2,55.2,1793
Africa,Algeria,,Algiers,11,29,55.9,54.9,1794
Africa,Algeria,,Algiers,11,30,59.5,58.5,1795
Africa,Algeria,,Algiers,12,1,61,60,1796
Africa,Algeria,,Algiers,12,2,58.3,57.3,1797
Africa,Algeria,,Algiers,12,3,56.5,55.5,1798
Africa,Algeria,,Algiers,12,4,61,60,1799
Africa,Algeria,,Algiers,12,5,58.2,57.2,1800
Africa,Algeria,,Algiers,12,6,54.9,53.9,1801
Africa,Algeria,,Algiers,12,7,50.4,49.4,1802
Africa,Algeria,,Algiers,12,8,49.7,48.7,1803
Africa,Algeria,,Algiers,12,9,52.8,51.8,1804
Africa,Algeria,,Algiers,12,10,55.9,54.9,1805
Africa,Algeria,,Algiers,12,11,54.4,53.4,1806
Africa,Algeria,,Algiers,12,12,55.7,54.7,1807
Africa,Algeria,,Algiers,12,13,58.5,57.5,1808
Africa,Algeria,,Algiers,12,14,61.9,60.9,1809
Africa,Algeria,,Algiers,12,15,62.4,61.4,1810
Africa,Algeria,,Algiers,12,16,47.1,46.1,1811
Africa,Algeria,,Algiers,12,17,43.3,42.3,1812
Africa,Algeria,,Algiers,12,18,51.8,50.8,1813
Africa,Algeria,,Algiers,12,19,53.7,52.7,1814
Africa,Algeria,,Algiers,12,20,54.4,53.4,1815
Africa,Algeria,,Algiers,12,21,53,52,1816
Africa,Algeria,,Algiers,12,22,48.8,47.8,1817
Africa,Algeria,,Algiers,12,23,47.7,46.7,1818
Africa,Algeria,,Algiers,12,24,49.4,48.4,1819
Africa,Algeria,,Algiers,12,25,51,50,1820
Africa,Algeria,,Algiers,12,26,54.4,53.4,1821
Africa,Algeria,,Algiers,12,27,59.7,58.7,1822
Africa,Algeria,,Algiers,12,28,59.9,58.9,1823
Africa,Algeria,,Algiers,12,29,54.5,53.5,1824
Africa,Algeria,,Algiers,12,30,50.1,49.1,1825
Africa,Algeria,,Algiers,12,31,43.7,42.7,1826
Africa,Algeria,,Algiers,1,1,44.9,43.9,1827
Africa,Algeria,,Algiers,1,2,47.5,46.5,1828
Africa,Algeria,,Algiers,1,3,47.1,46.1,1829
Africa,Algeria,,Algiers,1,4,46.7,45.7,1830
Africa,Algeria,,Algiers,1,5,47.2,46.2,1831
Africa,Algeria,,Algiers,1,6,44.8,43.8,1832
Africa,Algeria,,Algiers,1,7,45.9,44.9,1833
Africa,Algeria,,Algiers,1,8,47.2,46.2,1834
Africa,Algeria,,Algiers,1,9,46.7,45.7,1835
Africa,Algeria,,Algiers,1,10,46.2,45.2,1836
Africa,Algeria,,Algiers,1,11,46.2,45.2,1837
Africa,Algeria,,Algiers,1,12,46.6,45.6,1838
Africa,Algeria,,Algiers,1,13,47.6,46.6,1839
Africa,Algeria,,Algiers,1,14,47.6,46.6,1840
Africa,Algeria,,Algiers,1,15,50.9,49.9,1841
Africa,Algeria,,Algiers,1,16,51.2,50.2,1842
Africa,Algeria,,Algiers,1,17,47.2,46.2,1843
Africa,Algeria,,Algiers,1,18,49.8,48.8,1844
Africa,Algeria,,Algiers,1,19,50.1,49.1,1845
Africa,Algeria,,Algiers,1,20,51.8,50.8,1846
Africa,Algeria,,Algiers,1,21,48.5,47.5,1847
Africa,Algeria,,Algiers,1,22,46.4,45.4,1848
Africa,Algeria,,Algiers,1,23,46.1,45.1,1849
Africa,Algeria,,Algiers,1,24,47.7,46.7,1850
Africa,Algeria,,Algiers,1,25,48.2,47.2,1851
Africa,Algeria,,Algiers,1,26,48.6,47.6,1852
Africa,Algeria,,Algiers,1,27,50,49,1853
Africa,Algeria,,Algiers,1,28,55,54,1854
Africa,Algeria,,Algiers,1,29,51.3,50.3,1855
Africa,Algeria,,Algiers,1,30,50.1,49.1,1856
Africa,Algeria,,Algiers,1,31,50.2,49.2,1857
Africa,Algeria,,Algiers,2,1,53.1,52.1,1858
Africa,Algeria,,Algiers,2,2,56.2,55.2,1859
Africa,Algeria,,Algiers,2,3,55.6,54.6,1860
Africa,Algeria,,Algiers,2,4,49.7,48.7,1861
Africa,Algeria,,Algiers,2,5,48.1,47.1,1862
Africa,Algeria,,Algiers,2,6,48.6,47.6,1863
Africa,Algeria,,Algiers,2,7,52.1,51.1,1864
Africa,Algeria,,Algiers,2,8,53.7,52.7,1865
Africa,Algeria,,Algiers,2,9,53.7,52.7,1866
Africa,Algeria,,Algiers,2,10,50.3,49.3,1867
Africa,Algeria,,Algiers,2,11,49.4,48.4,1868
Africa,Algeria,,Algiers,2,12,50.6,49.6,1869
Africa,Algeria,,Algiers,2,13,53.5,52.5,1870
Africa,Algeria,,Algiers,2,14,54.1,53.1,1871
Africa,Algeria,,Algiers,2,15,52.5,51.5,1872
Africa,Algeria,,Algiers,2,16,57.5,56.5,1873
Africa,Algeria,,Algiers,2,17,57.6,56.6,1874
Africa,Algeria,,Algiers,2,18,58.6,57.6,1875
Africa,Algeria,,Algiers,2,19,56.7,55.7,1876
Africa,Algeria,,Algiers,2,20,55.1,54.1,1877
Africa,Algeria,,Algiers,2,21,49.2,48.2,1878
Africa,Algeria,,Algiers,2,22,51.3,50.3,1879
Africa,Algeria,,Algiers,2,23,54.6,53.6,1880
Africa,Algeria,,Algiers,2,24,50,49,1881
Africa,Algeria,,Algiers,2,25,49.8,48.8,1882
Africa,Algeria,,Algiers,2,26,53.5,52.5,1883
Africa,Algeria,,Algiers,2,27,53.7,52.7,1884
Africa,Algeria,,Algiers,2,28,54.4,53.4,1885
Africa,Algeria,,Algiers,2,29,55.7,54.7,1886
Africa,Algeria,,Algiers,3,1,57.2,56.2,1887
Africa,Algeria,,Algiers,3,2,54.4,53.4,1888
Africa,Algeria,,Algiers,3,3,52.9,51.9,1889
Africa,Algeria,,Algiers,3,4,55,54,1890
Africa,Algeria,,Algiers,3,5,52.9,51.9,1891
Africa,Algeria,,Algiers,3,6,53.7,52.7,1892
Africa,Algeria,,Algiers,3,7,55.6,54.6,1893
Africa,Algeria,,Algiers,3,8,55.1,54.1,1894
Africa,Algeria,,Algiers,3,9,54,53,1895
Africa,Algeria,,Algiers,3,10,55.4,54.4,1896
Africa,Algeria,,Algiers,3,11,60.1,59.1,1897
Africa,Algeria,,Algiers,3,12,63.1,62.1,1898
Africa,Algeria,,Algiers,3,13,63.2,62.2,1899
Africa,Algeria,,Algiers,3,14,58.6,57.6,1900
Africa,Algeria,,Algiers,3,15,57.2,56.2,1901
Africa,Algeria,,Algiers,3,16,55.8,54.8,1902
Africa,Algeria,,Algiers,3,17,55.1,54.1,1903
Africa,Algeria,,Algiers,3,18,54.2,53.2,1904
Africa,Algeria,,Algiers,3,19,53.3,52.3,1905
Africa,Algeria,,Algiers,3,20,52.3,51.3,1906
Africa,Algeria,,Algiers,3,21,60.4,59.4,1907
Africa,Algeria,,Algiers,3,22,71.8,70.8,1908
Africa,Algeria,,Algiers,3,23,64.6,63.6,1909
Africa,Algeria,,Algiers,3,24,61.2,60.2,1910
Africa,Algeria,,Algiers,3,25,57.1,56.1,1911
Africa,Algeria,,Algiers,3,26,56.3,55.3,1912
Africa,Algeria,,Algiers,3,27,57.3,56.3,1913
Africa,Algeria,,Algiers,3,28,56.1,55.1,1914
Africa,Algeria,,Algiers,3,29,57.3,56.3,1915
Africa,Algeria,,Algiers,3,30,58.2,57.2,1916
Africa,Algeria,,Algiers,3,31,59.8,58.8,1917
Africa,Algeria,,Algiers,4,1,59.2,58.2,1918
Africa,Algeria,,Algiers,4,2,65.9,64.9,1919
Africa,Algeria,,Algiers,4,3,63.7,62.7,1920
Africa,Algeria,,Algiers,4,4,59.4,58.4,1921
Africa,Algeria,,Algiers,4,5,57.7,56.7,1922
Africa,Algeria,,Algiers,4,6,54.8,53.8,1923
Africa,Algeria,,Algiers,4,7,57.4,56.4,1924
Africa,Algeria,,Algiers,4,8,67.5,66.5,1925
Africa,Algeria,,Algiers,4,9,62.5,61.5,1926
Africa,Algeria,,Algiers,4,10,61.4,60.4,1927
Africa,Algeria,,Algiers,4,11,58.3,57.3,1928
Africa,Algeria,,Algiers,4,12,61.2,60.2,1929
Africa,Algeria,,Algiers,4,13,57.9,56.9,1930
Africa,Algeria,,Algiers,4,14,61.7,60.7,1931
Africa,Algeria,,Algiers,4,15,64.1,63.1,1932
Africa,Algeria,,Algiers,4,16,70.9,69.9,1933
Africa,Algeria,,Algiers,4,17,61.7,60.7,1934
Africa,Algeria,,Algiers,4,18,61.1,60.1,1935
Africa,Algeria,,Algiers,4,19,63.8,62.8,1936
Africa,Algeria,,Algiers,4,20,65.2,64.2,1937
Africa,Algeria,,Algiers,4,21,65.3,64.3,1938
Africa,Algeria,,Algiers,4,22,66.3,65.3,1939
Africa,Algeria,,Algiers,4,23,64,63,1940
Africa,Algeria,,Algiers,4,24,58,57,1941
Africa,Algeria,,Algiers,4,25,63.4,62.4,1942
Africa,Algeria,,Algiers,4,26,65.4,64.4,1943
Africa,Algeria,,Algiers,4,27,63.4,62.4,1944
Africa,Algeria,,Algiers,4,28,58.9,57.9,1945
Africa,Algeria,,Algiers,4,29,58.8,57.8,1946
Africa,Algeria,,Algiers,4,30,67.5,66.5,1947
Africa,Algeria,,Algiers,5,1,63.8,62.8,1948
Africa,Algeria,,Algiers,5,2,65.3,64.3,1949
Africa,Algeria,,Algiers,5,3,73.4,72.4,1950
Africa,Algeria,,Algiers,5,4,76.9,75.9,1951
Africa,Algeria,,Algiers,5,5,67.6,66.6,1952
Africa,Algeria,,Algiers,5,6,65.2,64.2,1953
Africa,Algeria,,Algiers,5,7,66.2,65.2,1954
Africa,Algeria,,Algiers,5,8,66.3,65.3,1955
Africa,Algeria,,Algiers,5,9,68.1,67.1,1956
Africa,Algeria,,Algiers,5,10,65.9,64.9,1957
Africa,Algeria,,Algiers,5,11,65,64,1958
Africa,Algeria,,Algiers,5,12,68.4,67.4,1959
Africa,Algeria,,Algiers,5,13,69.4,68.4,1960
Africa,Algeria,,Algiers,5,14,68.9,67.9,1961
Africa,Algeria,,Algiers,5,15,69.6,68.6,1962
Africa,Algeria,,Algiers,5,16,69.1,68.1,1963
Africa,Algeria,,Algiers,5,17,69.3,68.3,1964
Africa,Algeria,,Algiers,5,18,70,69,1965
Africa,Algeria,,Algiers,5,19,68.4,67.4,1966
Africa,Algeria,,Algiers,5,20,70,69,1967
Africa,Algeria,,Algiers,5,21,70.1,69.1,1968
Africa,Algeria,,Algiers,5,22,70.9,69.9,1969
Africa,Algeria,,Algiers,5,23,69.1,68.1,1970
Africa,Algeria,,Algiers,5,24,70,69,1971
Africa,Algeria,,Algiers,5,25,65.3,64.3,1972
Africa,Algeria,,Algiers,5,26,69,68,1973
Africa,Algeria,,Algiers,5,27,69,68,1974
Africa,Algeria,,Algiers,5,28,70.8,69.8,1975
Africa,Algeria,,Algiers,5,29,74.9,73.9,1976
Africa,Algeria,,Algiers,5,30,73.2,72.2,1977
Africa,Algeria,,Algiers,5,31,73.8,72.8,1978
Africa,Algeria,,Algiers,6,1,73.9,72.9,1979
Africa,Algeria,,Algiers,6,2,72.4,71.4,1980
Africa,Algeria,,Algiers,6,3,72.1,71.1,1981
Africa,Algeria,,Algiers,6,4,77.6,76.6,1982
Africa,Algeria,,Algiers,6,5,76.3,75.3,1983
Africa,Algeria,,Algiers,6,6,72.5,71.5,1984
Africa,Algeria,,Algiers,6,7,71.1,70.1,1985
Africa,Algeria,,Algiers,6,8,69.8,68.8,1986
Africa,Algeria,,Algiers,6,9,71.8,70.8,1987
Africa,Algeria,,Algiers,6,10,71.9,70.9,1988
Africa,Algeria,,Algiers,6,11,68.7,67.7,1989
Africa,Algeria,,Algiers,6,12,67.1,66.1,1990
Africa,Algeria,,Algiers,6,13,68,67,1991
Africa,Algeria,,Algiers,6,14,68.4,67.4,1992
Africa,Algeria,,Algiers,6,15,69.5,68.5,1993
Africa,Algeria,,Algiers,6,16,72.5,71.5,1994
Africa,Algeria,,Algiers,6,17,76.3,75.3,1995
Africa,Algeria,,Algiers,6,18,77.1,76.1,1996
Africa,Algeria,,Algiers,6,19,74.6,73.6,1997
Africa,Algeria,,Algiers,6,20,73,72,1998
Africa,Algeria,,Algiers,6,21,73.8,72.8,1999
Africa,Algeria,,Algiers,6,22,72,71,2000
Africa,Algeria,,Algiers,6,23,75,74,2001
Africa,Algeria,,Algiers,6,24,73.7,72.7,2002
Africa,Algeria,,Algiers,6,25,74,73,2003
Africa,Algeria,,Algiers,6,26,74.6,73.6,2004
Africa,Algeria,,Algiers,6,27,77.6,76.6,2005
Africa,Algeria,,Algiers,6,28,80.1,79.1,2006
Africa,Algeria,,Algiers,6,29,77.4,76.4,2007
Africa,Algeria,,Algiers,6,30,79,78,2008
Africa,Algeria,,Algiers,7,1,79.3,78.3,2009
Africa,Algeria,,Algiers,7,2,87,86,2010
Africa,Algeria,,Algiers,7,3,88.3,87.3,2011
Africa,Algeria,,Algiers,7,4,81.2,80.2,2012
Africa,Algeria,,Algiers,7,5,80,79,2013
Africa,Algeria,,Algiers,7,6,80.8,79.8,2014
Africa,Algeria,,Algiers,7,7,80,79,2015
Africa,Algeria,,Algiers,7,8,78.8,77.8,2016
Africa,Algeria,,Algiers,7,9,79.4,78.4,2017
Africa,Algeria,,Algiers,7,10,80.7,79.7,2018
Africa,Algeria,,Algiers,7,11,78.4,77.4,2019
Africa,Algeria,,Algiers,7,12,74.2,73.2,2020
Africa,Algeria,,Algiers,7,13,73.5,72.5,2021
Africa,Algeria,,Algiers,7,14,73.1,72.1,2022
Africa,Algeria,,Algiers,7,15,76.1,75.1,2023
Africa,Algeria,,Algiers,7,16,75.8,74.8,2024
Africa,Algeria,,Algiers,7,17,79.3,78.3,2025
Africa,Algeria,,Algiers,7,18,76,75,2026
Africa,Algeria,,Algiers,7,19,76.1,75.1,2027
Africa,Algeria,,Algiers,7,20,75.9,74.9,2028
Africa,Algeria,,Algiers,7,21,76.9,75.9,2029
Africa,Algeria,,Algiers,7,22,84.4,83.4,2030
Africa,Algeria,,Algiers,7,23,83.6,82.6,2031
Africa,Algeria,,Algiers,7,24,81.1,80.1,2032
Africa,Algeria,,Algiers,7,25,79.5,78.5,2033
Africa,Algeria,,Algiers,7,26,78.5,77.5,2034
Africa,Algeria,,Algiers,7,27,80.4,79.4,2035
Africa,Algeria,,Algiers,7,28,80.1,79.1,2036
Africa,Algeria,,Algiers,7,29,78.3,77.3,2037
Africa,Algeria,,Algiers,7,30,77.1,76.1,2038
Africa,Algeria,,Algiers,7,31,77.2,76.2,2039
Africa,Algeria,,Algiers,8,1,78,77,2040
Africa,Algeria,,Algiers,8,2,82.6,81.6,2041
Africa,Algeria,,Algiers,8,3,81.8,80.8,2042
Africa,Algeria,,Algiers,8,4,78,77,2043
Africa,Algeria,,Algiers,8,5,75.4,74.4,2044
Africa,Algeria,,Algiers,8,6,72.9,71.9,2045
Africa,Algeria,,Algiers,8,7,72.7,71.7,2046
Africa,Algeria,,Algiers,8,8,75.8,74.8,2047
Africa,Algeria,,Algiers,8,9,75.4,74.4,2048
Africa,Algeria,,Algiers,8,10,74.4,73.4,2049
Africa,Algeria,,Algiers,8,11,79.7,78.7,2050
Africa,Algeria,,Algiers,8,12,80.7,79.7,2051
Africa,Algeria,,Algiers,8,13,77.4,76.4,2052
Africa,Algeria,,Algiers,8,14,77.7,76.7,2053
Africa,Algeria,,Algiers,8,15,79,78,2054
Africa,Algeria,,Algiers,8,16,79.2,78.2,2055
Africa,Algeria,,Algiers,8,17,80.2,79.2,2056
Africa,Algeria,,Algiers,8,18,81,80,2057
Africa,Algeria,,Algiers,8,19,84.6,83.6,2058
Africa,Algeria,,Algiers,8,20,92.3,91.3,2059
Africa,Algeria,,Algiers,8,21,87.4,86.4,2060
Africa,Algeria,,Algiers,8,22,81.9,80.9,2061
Africa,Algeria,,Algiers,8,23,82.4,81.4,2062
Africa,Algeria,,Algiers,8,24,85.4,84.4,2063
Africa,Algeria,,Algiers,8,25,92.9,91.9,2064
Africa,Algeria,,Algiers,8,26,83.9,82.9,2065
Africa,Algeria,,Algiers,8,27,79.4,78.4,2066
Africa,Algeria,,Algiers,8,28,81.7,80.7,2067
Africa,Algeria,,Algiers,8,29,81.5,80.5,2068
Africa,Algeria,,Algiers,8,30,80.5,79.5,2069
Africa,Algeria,,Algiers,8,31,80.7,79.7,2070
Africa,Algeria,,Algiers,9,1,80.3,79.3,2071
Africa,Algeria,,Algiers,9,2,80.3,79.3,2072
Africa,Algeria,,Algiers,9,3,80.7,79.7,2073
Africa,Algeria,,Algiers,9,4,77.9,76.9,2074
Africa,Algeria,,Algiers,9,5,77.1,76.1,2075
Africa,Algeria,,Algiers,9,6,71.9,70.9,2076
Africa,Algeria,,Algiers,9,7,72.7,71.7,2077
Africa,Algeria,,Algiers,9,8,73.4,72.4,2078
Africa,Algeria,,Algiers,9,9,72.5,71.5,2079
Africa,Algeria,,Algiers,9,10,71.6,70.6,2080
Africa,Algeria,,Algiers,9,11,71.9,70.9,2081
Africa,Algeria,,Algiers,9,12,73.6,72.6,2082
Africa,Algeria,,Algiers,9,13,74.3,73.3,2083
Africa,Algeria,,Algiers,9,14,74.1,73.1,2084
Africa,Algeria,,Algiers,9,15,76.3,75.3,2085
Africa,Algeria,,Algiers,9,16,76.8,75.8,2086
Africa,Algeria,,Algiers,9,17,78.9,77.9,2087
Africa,Algeria,,Algiers,9,18,79.9,78.9,2088
Africa,Algeria,,Algiers,9,19,79.8,78.8,2089
Africa,Algeria,,Algiers,9,20,74.6,73.6,2090
Africa,Algeria,,Algiers,9,21,70.4,69.4,2091
Africa,Algeria,,Algiers,9,22,71.6,70.6,2092
Africa,Algeria,,Algiers,9,23,77.1,76.1,2093
Africa,Algeria,,Algiers,9,24,77,76,2094
Africa,Algeria,,Algiers,9,25,76.3,75.3,2095
Africa,Algeria,,Algiers,9,26,76.7,75.7,2096
Africa,Algeria,,Algiers,9,27,75.5,74.5,2097
Africa,Algeria,,Algiers,9,28,74.1,73.1,2098
Africa,Algeria,,Algiers,9,29,69.9,68.9,2099
Africa,Algeria,,Algiers,9,30,66,65,2100
Africa,Algeria,,Algiers,10,1,59.5,58.5,2101
Africa,Algeria,,Algiers,10,2,66.9,65.9,2102
Africa,Algeria,,Algiers,10,3,67.9,66.9,2103
Africa,Algeria,,Algiers,10,4,67.2,66.2,2104
Africa,Algeria,,Algiers,10,5,66.7,65.7,2105
Africa,Algeria,,Algiers,10,6,68.9,67.9,2106
Africa,Algeria,,Algiers,10,7,67.2,66.2,2107
Africa,Algeria,,Algiers,10,8,65.6,64.6,2108
Africa,Algeria,,Algiers,10,9,65.7,64.7,2109
Africa,Algeria,,Algiers,10,10,68.6,67.6,2110
Africa,Algeria,,Algiers,10,11,70.5,69.5,2111
Africa,Algeria,,Algiers,10,12,70.3,69.3,2112
Africa,Algeria,,Algiers,10,13,62,61,2113
Africa,Algeria,,Algiers,10,14,58.3,57.3,2114
Africa,Algeria,,Algiers,10,15,62.8,61.8,2115
Africa,Algeria,,Algiers,10,16,65.4,64.4,2116
Africa,Algeria,,Algiers,10,17,64.8,63.8,2117
Africa,Algeria,,Algiers,10,18,64.4,63.4,2118
Africa,Algeria,,Algiers,10,19,63.5,62.5,2119
Africa,Algeria,,Algiers,10,20,72.5,71.5,2120
Africa,Algeria,,Algiers,10,21,72.5,71.5,2121
Africa,Algeria,,Algiers,10,22,74.1,73.1,2122
Africa,Algeria,,Algiers,10,23,76.8,75.8,2123
Africa,Algeria,,Algiers,10,24,69.9,68.9,2124
Africa,Algeria,,Algiers,10,25,69.6,68.6,2125
Africa,Algeria,,Algiers,10,26,62.1,61.1,2126
Africa,Algeria,,Algiers,10,27,64,63,2127
Africa,Algeria,,Algiers,10,28,64,63,2128
Africa,Algeria,,Algiers,10,29,63.5,62.5,2129
Africa,Algeria,,Algiers,10,30,62.6,61.6,2130
Africa,Algeria,,Algiers,10,31,62.4,61.4,2131
Africa,Algeria,,Algiers,11,1,61.7,60.7,2132
Africa,Algeria,,Algiers,11,2,59.2,58.2,2133
Africa,Algeria,,Algiers,11,3,62.6,61.6,2134
Africa,Algeria,,Algiers,11,4,61,60,2135
Africa,Algeria,,Algiers,11,5,60,59,2136
Africa,Algeria,,Algiers,11,6,64.2,63.2,2137
Africa,Algeria,,Algiers,11,7,60.6,59.6,2138
Africa,Algeria,,Algiers,11,8,58.5,57.5,2139
Africa,Algeria,,Algiers,11,9,56.6,55.6,2140
Africa,Algeria,,Algiers,11,10,59,58,2141
Africa,Algeria,,Algiers,11,11,63.4,62.4,2142
Africa,Algeria,,Algiers,11,12,74.7,73.7,2143
Africa,Algeria,,Algiers,11,13,74.8,73.8,2144
Africa,Algeria,,Algiers,11,14,64.3,63.3,2145
Africa,Algeria,,Algiers,11,15,62.5,61.5,2146
Africa,Algeria,,Algiers,11,16,57.2,56.2,2147
Africa,Algeria,,Algiers,11,17,54.3,53.3,2148
Africa,Algeria,,Algiers,11,18,54.3,53.3,2149
Africa,Algeria,,Algiers,11,19,54.2,53.2,2150
Africa,Algeria,,Algiers,11,20,55.2,54.2,2151
Africa,Algeria,,Algiers,11,21,59.4,58.4,2152
Africa,Algeria,,Algiers,11,22,55.9,54.9,2153
Africa,Algeria,,Algiers,11,23,57.7,56.7,2154
Africa,Algeria,,Algiers,11,24,59.9,58.9,2155
Africa,Algeria,,Algiers,11,25,60.8,59.8,2156
Africa,Algeria,,Algiers,11,26,64.2,63.2,2157
Africa,Algeria,,Algiers,11,27,62.3,61.3,2158
Africa,Algeria,,Algiers,11,28,58.8,57.8,2159
Africa,Algeria,,Algiers,11,29,64.1,63.1,2160
Africa,Algeria,,Algiers,11,30,58,57,2161
